,Tarih,dolar,petrol,Faiz,ortalama,tufe,altın,tahmin
0,2021-04-01,8.1137,61.45,19.0,,16.75,451.4,8.1619
1,2021-03-31,8.2439,59.16,19.0,,16.29,453.0,8.1137
2,2021-03-30,8.3312,60.55,19.0,,16.29,452.03,8.2439
3,2021-03-29,8.2091,61.56,19.0,,16.29,454.09,8.3312
4,2021-03-26,8.14,60.97,19.0,0.033213754251700686,16.29,451.09,8.2091
5,2021-03-25,7.9512,58.56,19.0,0.0010038212815990614,16.29,441.53,8.14
6,2021-03-24,7.9346,61.18,19.0,0.06856884057971015,16.29,441.2,7.9512
7,2021-03-23,7.9442,57.76,19.0,0.06973386514918771,16.29,441.03,7.9346
8,2021-03-22,7.8013,61.55,19.0,0.0017165140993266007,16.29,436.86,7.9442
9,2021-03-19,7.219,61.42,19.0,0.03647435897435898,16.29,405.02,7.8013
10,2021-03-18,7.326,60.0,19.0,-0.06565608465608466,16.29,409.03,7.219
11,2021-03-17,7.5037,64.6,17.0,0.05653409090909092,16.29,420.93,7.326
12,2021-03-16,7.4957,64.8,17.0,0.04113636363636364,16.29,417.33,7.5037
13,2021-03-15,7.5366,65.39,17.0,0.08824098124098126,16.29,419.85,7.4957
14,2021-03-12,7.5636,65.61,17.0,0.03853041695146958,16.29,419.8,7.5366
15,2021-03-11,7.4783,66.02,17.0,0.020277777777777773,16.29,414.09,7.5636
16,2021-03-10,7.5024,64.44,17.0,0.11463785583103765,16.29,416.4,7.4783
17,2021-03-09,7.6166,64.01,17.0,0.095,16.29,420.17,7.5024
18,2021-03-08,7.7718,65.05,17.0,0.09788194444444444,16.29,420.46,7.6166
19,2021-03-05,7.5388,66.09,17.0,0.043315429426540535,16.29,412.01,7.7718
20,2021-03-04,7.5039,63.83,17.0,-0.03119331065759636,16.29,410.51,7.5388
21,2021-03-03,7.4615,61.28,17.0,0.07366755793226383,16.29,410.52,7.5039
22,2021-03-02,7.3522,59.75,17.0,0.015734239718614717,16.29,410.78,7.4615
23,2021-03-01,7.2909,60.64,17.0,0.10572530864197527,16.29,404.28,7.3522
24,2021-02-26,7.4253,61.5,17.0,-0.008824179292929309,15.61,414.2,7.2909
25,2021-02-25,7.3395,63.53,17.0,-0.10533950617283952,15.61,418.2,7.4253
26,2021-02-24,7.1684,63.22,17.0,-2.790178571428388e-05,15.61,416.24,7.3395
27,2021-02-23,7.107,61.67,17.0,0.25,15.61,412.56,7.1684
28,2021-02-22,7.0194,61.49,17.0,0.053712121212121225,15.61,408.43,7.107
29,2021-02-19,6.9637,59.24,17.0,0.0809375,15.61,399.24,7.0194
30,2021-02-18,6.9678,60.52,17.0,0.17332251082251085,15.61,398.28,6.9637
31,2021-02-17,6.9737,61.14,17.0,0.032271374458874465,15.61,398.36,6.9678
32,2021-02-16,6.9913,60.05,17.0,0.010590277777777771,15.61,403.21,6.9737
33,2021-02-15,6.9634,60.09,17.0,0.054230639730639726,15.61,407.16,6.9913
34,2021-02-12,7.0369,59.47,17.0,-0.04662962962962963,15.61,412.76,6.9634
35,2021-02-11,7.0255,58.24,17.0,0.08270833333333334,15.61,412.54,7.0369
36,2021-02-10,7.0618,58.68,17.0,0.10482407407407407,15.61,418.12,7.0255
37,2021-02-09,7.0649,58.36,17.0,0.17963744588744587,15.61,417.59,7.0618
38,2021-02-08,7.0713,57.97,17.0,0.09444444444444444,15.61,416.8,7.0649
39,2021-02-05,7.0538,56.85,17.0,0.11252319109461964,15.61,411.36,7.0713
40,2021-02-04,7.1373,56.23,17.0,0.0760204081632653,15.61,411.46,7.0538
41,2021-02-03,7.162,55.69,17.0,-0.009722222222222231,15.61,422.2,7.1373
42,2021-02-02,7.1967,54.76,17.0,-0.021540178571428568,15.61,425.18,7.162
43,2021-02-01,7.1946,53.55,17.0,0.0657807239057239,15.61,430.27,7.1967
44,2021-01-29,7.3149,52.2,17.0,-0.00017676767676767663,14.97,434.71,7.1946
45,2021-01-28,7.3406,52.34,17.0,0.0287878787878788,14.97,435.28,7.3149
46,2021-01-27,7.3968,52.85,17.0,0.0937878787878788,14.97,438.93,7.3406
47,2021-01-26,7.3479,52.61,17.0,0.04074074074074074,14.97,437.56,7.3968
48,2021-01-25,7.409,52.77,17.0,0.0,14.97,442.11,7.3479
49,2021-01-22,7.4146,52.27,17.0,0.1111904761904762,14.97,442.05,7.409
50,2021-01-21,7.3685,53.13,17.0,0.09581601731601733,14.97,443.12,7.4146
51,2021-01-20,7.4219,53.24,17.0,-0.055450336700336715,14.97,445.73,7.3685
52,2021-01-19,7.4741,52.98,17.0,-0.015786531986531988,14.97,442.52,7.4219
53,2021-01-18,7.4818,52.36,17.0,-0.0003086419753086424,14.97,441.89,7.4741
54,2021-01-15,7.4753,52.36,17.0,0.05709943181818183,14.97,438.47,7.4818
55,2021-01-14,7.3719,53.57,17.0,0.020556972789115637,14.97,437.63,7.4753
56,2021-01-13,7.4064,52.91,17.0,0.1715277777777778,14.97,439.03,7.3719
57,2021-01-12,7.4532,53.21,17.0,0.03854166666666666,14.97,444.47,7.4064
58,2021-01-11,7.4781,52.25,17.0,-0.06665497448979593,14.97,443.24,7.4532
59,2021-01-08,7.3762,52.24,17.0,0.03147321428571428,14.97,438.81,7.4781
60,2021-01-07,7.3198,50.83,17.0,0.11638462547553455,14.97,451.52,7.3762
61,2021-01-06,7.3067,50.63,17.0,0.0303814935064935,14.97,450.79,7.3198
62,2021-01-05,7.3906,49.93,17.0,0.0778030303030303,14.97,463.38,7.3067
63,2021-01-04,7.4248,47.62,17.0,-0.10762744200244202,14.97,464.05,7.3906
64,2021-01-01,7.4392,,17.0,0.08483008658008657,14.97,454.1,7.4248
65,2020-12-31,7.437,48.52,17.0,0.1419956140350877,14.6,454.07,7.4392
66,2020-12-30,7.3823,48.4,17.0,0.1979258241758242,14.6,449.59,7.437
67,2020-12-29,7.3865,48.0,17.0,0.10090248466810964,14.6,446.25,7.3823
68,2020-12-28,7.4466,47.62,17.0,0.2263688441470457,14.6,448.56,7.3865
69,2020-12-25,7.5575,,17.0,0.012239583333333337,14.6,453.56,7.4466
70,2020-12-24,7.5797,48.23,17.0,-0.008461538461538465,14.6,457.16,7.5575
71,2020-12-23,7.6411,48.12,15.0,0.08594065656565658,14.6,460.07,7.5797
72,2020-12-22,7.662,47.02,15.0,-0.01406746031746033,14.6,458.08,7.6411
73,2020-12-21,7.6541,47.74,15.0,0.03584243051634355,14.6,461.91,7.662
74,2020-12-18,7.6289,49.1,15.0,0.09098484848484847,14.6,461.3,7.6541
75,2020-12-17,7.7009,48.36,15.0,0.07115199615199612,14.6,466.91,7.6289
76,2020-12-16,7.7991,47.82,15.0,0.05415817842288431,14.6,467.62,7.7009
77,2020-12-15,7.835,47.62,15.0,0.032193053217358776,14.6,467.29,7.7991
78,2020-12-14,7.8533,46.99,15.0,0.05881032112010375,14.6,461.28,7.835
79,2020-12-11,7.8612,46.57,15.0,0.006424808429118779,14.6,464.92,7.8533
80,2020-12-10,7.8884,46.78,15.0,0.07748879551820728,14.6,465.66,7.8612
81,2020-12-09,7.8266,45.52,15.0,-0.0016520467836257321,14.6,462.74,7.8884
82,2020-12-08,7.8155,45.6,15.0,-0.09500541125541123,14.6,470.07,7.8266
83,2020-12-07,7.8009,45.76,15.0,0.1834554811507937,14.6,467.54,7.8155
84,2020-12-04,7.8031,46.26,15.0,0.12330246913580248,14.6,461.38,7.8009
85,2020-12-03,7.7752,45.64,15.0,0.021913029100529096,14.6,460.95,7.8031
86,2020-12-02,7.8522,45.28,15.0,0.032986111111111105,14.6,462.33,7.7752
87,2020-12-01,7.8288,44.55,15.0,0.03679832175925926,14.6,456.71,7.8522
88,2020-11-30,7.8324,45.34,15.0,0.10148698523698524,14.03,447.55,7.8288
89,2020-11-27,7.8352,45.53,15.0,0.20139467592592594,14.03,450.36,7.8324
90,2020-11-26,7.8711,44.98,15.0,0.13187144554791616,14.03,458.46,7.8352
91,2020-11-25,7.9317,45.71,15.0,0.1246272246272246,14.03,460.81,7.8711
92,2020-11-24,8.0022,44.91,15.0,0.09377805836139168,14.03,464.93,7.9317
93,2020-11-23,7.885,43.06,15.0,0.12879709493860445,14.03,465.9,8.0022
94,2020-11-20,7.6359,42.15,15.0,0.29062272025813696,14.03,459.67,7.885
95,2020-11-19,7.5527,41.74,15.0,0.13992592592592595,14.03,452.76,7.6359
96,2020-11-18,7.706,41.82,10.25,0.21606021954236246,14.03,464.03,7.5527
97,2020-11-17,7.7002,41.43,10.25,0.13621880570409986,14.03,465.79,7.706
98,2020-11-16,7.6996,41.34,10.25,0.17103519668737066,14.03,467.81,7.7002
99,2020-11-13,7.6642,40.13,10.25,0.19312300298907445,14.03,465.62,7.6996
100,2020-11-12,7.6899,41.12,10.25,0.13111613584827872,14.03,463.74,7.6642
101,2020-11-11,7.7996,41.45,10.25,0.03376395534290272,14.03,468.01,7.6899
102,2020-11-10,8.1471,41.36,10.25,0.05694928785206563,14.03,493.83,7.7996
103,2020-11-09,8.0654,40.29,10.25,0.027962446098411024,14.03,483.91,8.1471
104,2020-11-06,8.525,37.14,10.25,0.03312001594896332,14.03,534.94,8.0654
105,2020-11-05,8.4222,38.79,10.25,-0.04164411976911977,14.03,527.31,8.525
106,2020-11-04,8.4271,39.15,10.25,0.08295068027210885,14.03,516.94,8.4222
107,2020-11-03,8.4036,37.66,10.25,0.058859479892088576,14.03,516.32,8.4271
108,2020-11-02,8.422,36.81,10.25,-0.029288526016467187,14.03,514.32,8.4036
109,2020-10-30,8.3468,35.79,10.25,0.01699968434343435,11.89,503.92,8.422
110,2020-10-29,8.2921,36.17,10.25,0.027759782207456632,11.89,498.29,8.3468
111,2020-10-28,8.2579,37.39,10.25,0.02706455347122014,11.89,499.56,8.2921
112,2020-10-27,8.1874,39.57,10.25,0.02476180561577696,11.89,502.57,8.2579
113,2020-10-26,8.0837,38.56,10.25,0.07161213611526404,11.89,494.91,8.1874
114,2020-10-23,7.9648,39.85,10.25,0.020783596837944663,11.89,486.85,8.0837
115,2020-10-22,7.9351,40.64,10.25,0.02532899049084596,11.89,486.16,7.9648
116,2020-10-21,7.8121,40.03,10.25,0.06027777777777778,11.89,483.42,7.9351
117,2020-10-20,7.8657,41.46,10.25,0.01805555555555555,11.89,482.24,7.8121
118,2020-10-19,7.8837,40.83,10.25,0.01795833955316713,11.89,482.1,7.8657
119,2020-10-16,7.9344,40.88,10.25,-0.051862310815799166,11.89,484.72,7.8837
120,2020-10-15,7.935,40.96,10.25,0.11266931216931216,11.89,486.91,7.9344
121,2020-10-14,7.9119,41.04,10.25,0.0980858585858586,11.89,483.19,7.935
122,2020-10-13,7.9187,40.2,10.25,0.011933752204585537,11.89,481.89,7.9119
123,2020-10-12,7.8911,39.43,10.25,0.07405478395061729,11.89,487.72,7.9187
124,2020-10-09,7.8593,40.6,10.25,0.06995138888888901,11.89,487.85,7.8911
125,2020-10-08,7.9446,41.19,10.25,0.013634167764602549,11.89,483.49,7.8593
126,2020-10-07,7.8848,39.95,10.25,-0.08993027440395862,11.89,478.43,7.9446
127,2020-10-06,7.7969,40.67,10.25,0.12096500721500722,11.89,471.1,7.8848
128,2020-10-05,7.7639,39.22,10.25,0.03660347093382809,11.89,477.71,7.7969
129,2020-10-02,7.7748,37.05,10.25,0.03825288137788138,11.89,474.9,7.7639
130,2020-10-01,7.753,38.72,10.25,0.1263607307231299,11.89,474.77,7.7748
131,2020-09-30,7.7187,40.22,10.25,-0.01313449622273152,11.75,468.01,7.753
132,2020-09-29,7.8189,39.29,10.25,0.055091112591112594,11.75,476.69,7.7187
133,2020-09-28,7.8044,40.6,10.25,0.03006798178673178,11.75,471.76,7.8189
134,2020-09-25,7.6647,40.25,10.25,-0.02370929995929996,11.75,458.36,7.8044
135,2020-09-24,7.6256,40.31,10.25,0.1102901034151034,11.75,458.28,7.6647
136,2020-09-23,7.7007,39.93,8.25,0.027419998302351246,11.75,461.47,7.6256
137,2020-09-22,7.6659,39.6,8.25,-0.004744928274340035,11.75,468.6,7.7007
138,2020-09-21,7.6328,39.31,8.25,0.07147967772967774,11.75,469.15,7.6659
139,2020-09-18,7.5603,41.11,8.25,0.019856782106782118,11.75,474.18,7.6328
140,2020-09-17,7.5504,40.97,8.25,0.04823412698412698,11.75,471.9,7.5603
141,2020-09-16,7.5074,40.16,8.25,0.23419201350573898,11.75,472.04,7.5504
142,2020-09-15,7.494,38.28,8.25,0.10281166351010104,11.75,470.49,7.5074
143,2020-09-14,7.488,37.26,8.25,0.02591346153846154,11.75,471.08,7.494
144,2020-09-11,7.4764,37.33,8.25,0.1234028914925654,11.75,466.67,7.488
145,2020-09-10,7.4501,37.3,8.25,0.059039437744794886,11.75,466.15,7.4764
146,2020-09-09,7.4868,38.05,8.25,0.02824719065656565,11.75,468.56,7.4501
147,2020-09-08,7.4849,36.76,8.25,0.11012316468253967,11.75,464.92,7.4868
148,2020-09-07,7.4562,39.2,8.25,0.03977695481601732,11.75,462.38,7.4849
149,2020-09-04,7.4371,39.77,8.25,0.1146666666666667,11.75,462.98,7.4562
150,2020-09-03,7.4365,41.37,8.25,-0.001994830757247052,11.75,462.04,7.4371
151,2020-09-02,7.3862,41.51,8.25,0.1087570646945647,11.75,461.12,7.4365
152,2020-09-01,7.3692,42.76,8.25,0.03183504689754689,11.75,466.92,7.3862
153,2020-08-31,7.3506,42.61,8.25,0.05611208597241759,11.77,464.5,7.3692
154,2020-08-28,7.3349,42.97,8.25,0.08634011544011543,11.77,462.36,7.3506
155,2020-08-27,7.3617,43.04,8.25,-0.013461778276593077,11.77,456.13,7.3349
156,2020-08-26,7.3702,43.39,8.25,-0.08054413121600623,11.77,462.51,7.3617
157,2020-08-25,7.3933,43.35,8.25,0.009991914682539684,11.77,458.3,7.3702
158,2020-08-24,7.3788,42.62,8.25,-0.02743441358024691,11.77,457.4,7.3933
159,2020-08-21,7.3386,42.34,8.25,0.061269332519332524,11.77,457.49,7.3788
160,2020-08-20,7.2978,42.58,8.25,-0.010555014430014423,11.77,456.77,7.3386
161,2020-08-19,7.2925,42.93,8.25,0.08638507326007326,11.77,451.54,7.2978
162,2020-08-18,7.3736,42.89,8.25,0.09512152777777776,11.77,474.69,7.2925
163,2020-08-17,7.3837,42.89,8.25,-0.0941230486685032,11.77,471.25,7.3736
164,2020-08-14,7.3698,42.01,8.25,0.08330384892884893,11.77,460.28,7.3837
165,2020-08-13,7.3384,42.24,8.25,0.08008026168113884,11.77,461.37,7.3698
166,2020-08-12,7.3316,42.67,8.25,0.03960229353979354,11.77,452.33,7.3384
167,2020-08-11,7.2291,41.61,8.25,0.012917297979797987,11.77,443.49,7.3316
168,2020-08-10,7.3349,41.94,8.25,0.12056591494091493,11.77,478.13,7.2291
169,2020-08-07,7.2941,41.22,8.25,0.05389371808254787,11.77,474.96,7.3349
170,2020-08-06,7.2389,41.95,8.25,0.057944733044733035,11.77,480.63,7.2941
171,2020-08-05,7.0476,42.19,8.25,0.031076388888888893,11.77,462.19,7.2389
172,2020-08-04,6.9008,41.7,8.25,-0.012430083144368859,11.77,449.33,7.0476
173,2020-08-03,6.9578,41.01,8.25,-0.0728125,11.77,441.91,6.9008
174,2020-07-31,6.9719,40.27,8.25,0.11814814814814815,11.76,442.33,6.9578
175,2020-07-30,6.9955,39.92,8.25,-0.057849970796399364,11.76,439.21,6.9719
176,2020-07-29,6.9831,41.27,8.25,0.0575530303030303,11.76,442.63,6.9955
177,2020-07-28,6.9355,41.04,8.25,0.05775685425685426,11.76,436.89,6.9831
178,2020-07-27,6.8625,41.6,8.25,0.07040155085076959,11.76,428.77,6.9355
179,2020-07-24,6.8484,41.29,8.25,0.01136485260770975,11.76,418.79,6.8625
180,2020-07-23,6.8438,41.07,8.25,0.11035376984126984,11.76,415.01,6.8484
181,2020-07-22,6.8506,41.9,8.25,-0.0005855379188712503,11.76,411.85,6.8438
182,2020-07-21,6.8254,41.96,8.25,0.11016899766899764,11.76,403.91,6.8506
183,2020-07-20,6.8578,40.81,8.25,0.046875,11.76,400.72,6.8254
184,2020-07-17,6.8586,40.59,8.25,-0.0400297619047619,11.76,399.27,6.8578
185,2020-07-16,6.8571,40.75,8.25,0.035492424242424235,11.76,396.21,6.8586
186,2020-07-15,6.8558,41.2,8.25,-0.029374999999999988,11.76,399.14,6.8571
187,2020-07-14,6.8642,40.29,8.25,-0.07986471861471857,11.76,399.35,6.8558
188,2020-07-13,6.8602,40.1,8.25,0.017642625231910947,11.76,397.62,6.8642
189,2020-07-10,6.8658,40.55,8.25,-0.007721182721182719,11.76,397.14,6.8602
190,2020-07-09,6.862,39.62,8.25,0.07688492063492064,11.76,397.74,6.8658
191,2020-07-08,6.8605,40.9,8.25,0.042592592592592585,11.76,399.0,6.862
192,2020-07-07,6.8595,40.62,8.25,0.1830555555555556,11.76,395.82,6.8605
193,2020-07-06,6.8609,40.63,8.25,0.22018628747795416,11.76,393.7,6.8595
194,2020-07-03,6.8624,40.28,8.25,0.12723214285714285,11.76,391.69,6.8609
195,2020-07-02,6.851,40.65,8.25,0.05673076923076924,11.76,391.15,6.8624
196,2020-07-01,6.8479,39.82,8.25,0.014708333333333348,11.76,389.74,6.851
197,2020-06-30,6.8525,39.27,8.25,-0.0660978835978836,12.62,392.34,6.8479
198,2020-06-29,6.8548,39.7,8.25,0.16286616161616166,12.62,390.76,6.8525
199,2020-06-26,6.8546,38.49,8.25,0.0910789210789211,12.62,390.18,6.8548
200,2020-06-25,6.8549,38.72,8.25,0.09816468253968257,12.62,388.72,6.8546
201,2020-06-24,6.8558,38.01,8.25,0.0140432098765432,12.62,388.26,6.8549
202,2020-06-23,6.8511,40.37,8.25,-0.06106701940035274,12.62,389.32,6.8558
203,2020-06-22,6.8483,40.46,8.25,0.10476190476190478,12.62,386.47,6.8511
204,2020-06-19,6.853,39.75,8.25,-0.09083333333333332,12.62,383.68,6.8483
205,2020-06-18,6.8562,38.84,8.25,0.15,12.62,379.92,6.853
206,2020-06-17,6.8448,37.96,8.25,0.03678494124922695,12.62,380.23,6.8562
207,2020-06-16,6.8439,38.38,8.25,0.11908854166666667,12.62,380.29,6.8448
208,2020-06-15,6.8363,37.12,8.25,0.099,12.62,379.31,6.8439
209,2020-06-12,6.8126,36.26,8.25,0.0007530381944444373,12.62,379.22,6.8363
210,2020-06-11,6.8414,36.34,8.25,-0.18703703703703706,12.62,380.12,6.8126
211,2020-06-10,6.7768,39.6,8.25,0.01616898148148149,12.62,378.57,6.8414
212,2020-06-09,6.7973,38.94,8.25,0.005729166666666674,12.62,374.59,6.7768
213,2020-06-08,6.7876,38.19,8.25,0.09475308641975308,12.62,370.48,6.7973
214,2020-06-05,6.77,39.55,8.25,0.3840425084175085,12.62,367.0,6.7876
215,2020-06-04,6.7558,37.41,8.25,0.08201388888888889,12.62,371.86,6.77
216,2020-06-03,6.744,37.29,8.25,0.17747955747955746,12.62,367.89,6.7558
217,2020-06-02,6.7145,36.81,8.25,0.18768939393939396,12.62,372.59,6.744
218,2020-06-01,6.8142,35.44,8.25,-0.01825,12.62,381.1,6.7145
219,2020-05-29,6.8202,35.49,8.25,0.038650028422755695,11.39,379.21,6.8142
220,2020-05-28,6.8138,33.71,8.25,0.031984126984127004,11.39,376.74,6.8202
221,2020-05-27,6.7739,32.81,8.25,0.08000000000000003,11.39,372.44,6.8138
222,2020-05-26,6.7275,34.35,8.25,0.09681818181818183,11.39,369.91,6.7739
223,2020-05-25,6.81,33.92,8.25,0.10564814814814816,11.39,378.79,6.7275
224,2020-05-22,6.8147,33.25,8.25,0.19741311928811925,11.39,380.17,6.81
225,2020-05-21,6.7915,33.92,8.25,0.06732539682539684,11.39,377.11,6.8147
226,2020-05-20,6.7912,33.49,8.75,-0.018070358760013932,11.39,381.3,6.7915
227,2020-05-19,6.7775,32.5,8.75,0.041286037457912456,11.39,380.92,6.7912
228,2020-05-18,6.8851,31.82,8.75,-0.026523569023569008,11.39,383.37,6.7775
229,2020-05-15,6.9012,29.43,8.75,0.03950892857142857,11.39,386.85,6.8851
230,2020-05-14,6.922,27.56,8.75,-0.05672979797979798,11.39,385.35,6.9012
231,2020-05-13,6.9748,25.29,8.75,0.060200968013468026,11.39,384.75,6.922
232,2020-05-12,6.9971,25.78,8.75,0.039892635773317586,11.39,382.96,6.9748
233,2020-05-11,7.0762,24.14,8.75,-0.11822222222222226,11.39,386.2,6.9971
234,2020-05-08,7.084,24.74,8.75,-0.05575520833333331,11.39,388.23,7.0762
235,2020-05-07,7.1195,23.55,8.75,0.015103028585171444,11.39,392.86,7.084
236,2020-05-06,7.1968,23.99,8.75,0.07365646258503401,11.39,390.23,7.1195
237,2020-05-05,7.0746,24.56,8.75,0.062433862433862425,11.39,387.65,7.1968
238,2020-05-04,7.043,20.39,8.75,0.009722222222222215,11.39,385.49,7.0746
239,2020-05-01,7.012,19.78,8.75,-0.06869791666666666,11.39,383.64,7.043
240,2020-04-30,6.9864,18.84,8.75,0.13977272727272727,10.94,379.03,7.012
241,2020-04-29,6.952,15.06,8.75,0.06968749999999997,10.94,382.9,6.9864
242,2020-04-28,6.9868,12.34,8.75,-0.02331349206349206,10.94,383.57,6.952
243,2020-04-27,6.9862,12.78,8.75,-0.21860119047619045,10.94,385.2,6.9868
244,2020-04-24,6.9742,16.94,8.75,0.075,10.94,387.03,6.9862
245,2020-04-23,6.9462,16.5,8.75,0.09790178571428572,10.94,387.01,6.9742
246,2020-04-22,6.9787,13.78,8.75,-0.027272727272727268,10.94,384.78,6.9462
247,2020-04-21,6.9812,10.01,9.75,0.19975922646377195,10.94,377.61,6.9787
248,2020-04-20,6.9402,-37.63,9.75,0.05144230769230769,10.94,378.24,6.9812
249,2020-04-17,6.9318,18.27,9.75,0.2266147741147741,10.94,375.06,6.9402
250,2020-04-16,6.9397,19.87,9.75,0.03125,10.94,383.15,6.9318
251,2020-04-15,6.9118,19.87,9.75,0.08530463363796698,10.94,381.46,6.9397
252,2020-04-14,6.8155,20.11,9.75,-0.05790816326530612,10.94,378.59,6.9118
253,2020-04-13,6.7721,22.41,9.75,0.000654761904761904,10.94,372.79,6.8155
254,2020-04-10,6.7001,,9.75,-0.025,10.94,362.64,6.7721
255,2020-04-09,6.6746,22.76,9.75,0.004199604743083002,10.94,361.35,6.7001
256,2020-04-08,6.7737,25.09,9.75,-0.004166666666666666,10.94,358.14,6.6746
257,2020-04-07,6.754,23.63,9.75,0.0033333333333333327,10.94,358.33,6.7737
258,2020-04-06,6.7815,26.08,9.75,0.006060606060606064,10.94,360.85,6.754
259,2020-04-03,6.731,28.34,9.75,0.14,10.94,350.0,6.7815
260,2020-04-02,6.6153,25.32,9.75,0.045,10.94,343.99,6.731
261,2020-04-01,6.7029,20.31,9.75,0.20534722222222224,10.94,343.44,6.6153
262,2020-03-31,6.6143,20.48,9.75,-0.02048260381593716,11.86,335.47,6.7029
263,2020-03-30,6.5773,20.09,9.75,0.01333333333333333,11.86,342.66,6.6143
264,2020-03-27,6.455,21.51,9.75,-0.105107421875,11.86,337.52,6.5773
265,2020-03-26,6.3979,22.6,9.75,-0.030277777777777775,11.86,335.09,6.455
266,2020-03-25,6.4169,24.49,9.75,0.084375,11.86,333.71,6.3979
267,2020-03-24,6.4203,24.01,9.75,0.06805555555555556,11.86,336.34,6.4169
268,2020-03-23,6.5617,23.36,9.75,0.04827355184498041,11.86,327.7,6.4203
269,2020-03-20,6.5525,22.43,9.75,0.04859532828282828,11.86,315.93,6.5617
270,2020-03-19,6.5439,25.22,9.75,0.0656189874939875,11.86,310.34,6.5525
271,2020-03-18,6.4858,20.37,9.75,0.034715909090909096,11.86,309.37,6.5439
272,2020-03-17,6.3974,26.95,9.75,0.05085600907029479,11.86,314.34,6.4858
273,2020-03-16,6.4315,28.7,10.75,-0.021875,11.86,311.97,6.3974
274,2020-03-13,6.3321,31.73,10.75,-0.29166666666666663,11.86,311.67,6.4315
275,2020-03-12,6.3159,31.5,10.75,0.15727926587301586,11.86,320.62,6.3321
276,2020-03-11,6.2091,32.98,10.75,-0.09469944985569986,11.86,326.9,6.3159
277,2020-03-10,6.1575,34.36,10.75,0.00937830687830688,11.86,327.86,6.2091
278,2020-03-09,6.1442,31.13,10.75,0.014342081529581543,11.86,332.01,6.1575
279,2020-03-06,6.0919,41.28,10.75,0.09929986246392496,11.86,327.85,6.1442
280,2020-03-05,6.1105,45.9,10.75,0.22028201267331707,11.86,328.31,6.0919
281,2020-03-04,6.0773,46.78,10.75,0.12971804079758625,11.86,319.61,6.1105
282,2020-03-03,6.107,47.18,10.75,0.07040733421168202,11.86,322.14,6.0773
283,2020-03-02,6.1743,46.75,10.75,0.045150362754529424,11.86,315.6,6.107
284,2020-02-28,6.2427,44.76,10.75,-0.0053867737201070565,12.37,318.12,6.1743
285,2020-02-27,6.2078,47.09,10.75,0.1272727272727273,12.37,328.31,6.2427
286,2020-02-26,6.159,48.73,10.75,0.04375,12.37,324.79,6.2078
287,2020-02-25,6.1441,49.9,10.75,0.0031249999999999997,12.37,323.12,6.159
288,2020-02-24,6.1177,51.43,10.75,0.10488417832167833,12.37,326.25,6.1441
289,2020-02-21,6.0964,53.38,10.75,0.17696969696969694,12.37,322.15,6.1177
290,2020-02-20,6.1004,53.78,10.75,-0.04234532828282829,12.37,317.73,6.0964
291,2020-02-19,6.0823,53.29,10.75,-0.030829371521335813,12.37,315.23,6.1004
292,2020-02-18,6.0642,52.05,11.25,0.06686111111111112,12.37,312.28,6.0823
293,2020-02-17,6.0449,52.2,11.25,0.03922067901234569,12.37,307.45,6.0642
294,2020-02-14,6.0505,52.05,11.25,0.09477813852813853,12.37,308.45,6.0449
295,2020-02-13,6.0405,51.42,11.25,0.03571895424836601,12.37,306.17,6.0505
296,2020-02-12,6.042,51.17,11.25,-0.030497685185185194,12.37,304.29,6.0405
297,2020-02-11,6.0163,49.94,11.25,0.1695601851851852,12.37,303.27,6.042
298,2020-02-10,6.0108,49.57,11.25,0.010811237373737376,12.37,303.57,6.0163
299,2020-02-07,6.0153,50.32,11.25,0.16620370370370371,12.37,303.64,6.0108
300,2020-02-06,5.9874,50.95,11.25,0.029375,12.37,301.6,6.0153
301,2020-02-05,5.9827,50.75,11.25,0.16837515782828286,12.37,299.4,5.9874
302,2020-02-04,5.9801,49.61,11.25,-0.01328483245149914,12.37,298.56,5.9827
303,2020-02-03,5.9844,50.11,11.25,0.08234668109668107,12.37,303.35,5.9801
304,2020-01-31,5.9822,51.56,11.25,0.1258131313131313,12.15,305.61,5.9844
305,2020-01-30,5.9725,52.14,11.25,-0.00833333333333334,12.15,302.41,5.9822
306,2020-01-29,5.9567,53.33,11.25,0.06666666666666668,12.15,302.23,5.9725
307,2020-01-28,5.9403,53.48,11.25,0.020131874298540964,12.15,299.55,5.9567
308,2020-01-27,5.944,53.14,11.25,0.15277777777777776,12.15,302.33,5.9403
309,2020-01-24,5.9391,54.19,11.25,-0.015029761904761909,12.15,300.02,5.944
310,2020-01-23,5.9344,55.59,11.25,0.04832743014561197,12.15,298.01,5.9391
311,2020-01-22,5.9222,56.74,11.25,0.16195555555555555,12.15,296.75,5.9344
312,2020-01-21,5.9376,58.34,11.25,0.0787962962962963,12.15,297.28,5.9222
313,2020-01-20,5.9132,58.73,11.25,-0.033333333333333326,12.15,296.82,5.9376
314,2020-01-17,5.8908,58.54,11.25,-0.11175595238095236,12.15,294.76,5.9132
315,2020-01-16,5.8597,58.52,11.25,-0.025193833943833947,12.15,292.32,5.8908
316,2020-01-15,5.8758,57.81,12.0,-0.07393973214285715,12.15,294.11,5.8597
317,2020-01-14,5.8819,58.23,12.0,-0.03841871091871092,12.15,292.58,5.8758
318,2020-01-13,5.8671,58.08,12.0,0.03598484848484849,12.15,292.26,5.8819
