,Unnamed: 0,Tarih,Şimdi
2491,2491,2013-01-18 00:00:00,95.355
2492,2492,2013-01-17 00:00:00,95.105
2493,2493,2013-01-16 00:00:00,95.404
2494,2494,2013-01-15 00:00:00,95.556
2495,2495,2013-01-14 00:00:00,94.895
2496,2496,2013-01-11 00:00:00,94.618
2497,2497,2013-01-10 00:00:00,95.19
2498,2498,2013-01-09 00:00:00,94.688
2499,2499,2013-01-08 00:00:00,94.97
2500,2500,2013-01-07 00:00:00,94.281
2501,2501,2013-01-04 00:00:00,94.883
2502,2502,2013-01-03 00:00:00,95.478
2503,2503,2013-01-02 00:00:00,96.417
2504,2504,2013-01-01 00:00:00,96.124
